oldName	newName	info	oldFileSize	newFileSize	fileExists	fileCopied
b9254_81094_F01_B_00094_050114_14806.raw	b9254.raw	"Bait:ALDH1L1 (81094, F01)"	202764816	202764816	1	1
b9241_81094_E10_A_00094_043014_14775.raw	b9241.raw	"Bait:LIPC (81094, E10)"	199322979	199322979	1	1
j10433_81094_E10_B_00094_050114_14808.raw	j10433.raw	"Bait:LIPC (81094, E10)"	173522121	173522121	1	1
b9235_81094_E04_A_00094_043014_14757.raw	b9235.raw	"Bait:LIPG (81094, E04)"	195857133	195857133	1	1
j10439_81094_E04_B_00094_050114_14822.raw	j10439.raw	"Bait:LIPG (81094, E04)"	191294941	191294941	1	1
b9265_81094_H10_A_00094_050114_14833.raw	b9265.raw	"Bait:NEU4 (81094, H10)"	210179799	210179799	1	1
j10488_81094_H10_B_00094_050514_14945.raw	j10488.raw	"Bait:NEU4 (81094, H10)"	203073396	203073396	1	1
j10414_81094_F09_A_00094_043014_14756.raw	j10414.raw	"Bait:AMIGO3 (81094, F09)"	161383808	161383808	1	1
b9247_81094_F09_B_00094_050114_14787.raw	b9247.raw	"Bait:AMIGO3 (81094, F09)"	207054861	207054861	1	1
j10400_81094_B07_A_00094_042914_14724.raw	j10400.raw	"Bait:NF2 (81094, B07)"	168193804	168193804	1	1
q7674_81094_B07_B_00094_050214_14828.raw	q7674.raw	"Bait:NF2 (81094, B07)"	185948569	185948569	1	1
b9222_81094_D02_A_00094_043014_14729.raw	b9222.raw	"Bait:NMD3 (81094, D02)"	184034471	184034471	1	1
q7667_81094_D02_B_00094_050114_14810.raw	q7667.raw	"Bait:NMD3 (81094, D02)"	177740857	177740857	1	1
j10426_81094_G10_A_00094_043014_14789.raw	j10426.raw	"Bait:OXA1L (81094, G10)"	189697700	189697700	1	1
j10936_81094_G10_C_00094_053114_15884.raw	j10936.raw	"Bait:OXA1L (81094, G10)"	166877271	166877271	1	1
j10397_81094_B03_A_00094_042914_14717.raw	j10397.raw	"Bait:PDHX (81094, B03)"	169001831	169001831	1	1
q7677_81094_B03_B_00094_050214_14836.raw	q7677.raw	"Bait:PDHX (81094, B03)"	194355980	194355980	1	1
j10386_81094_A05_A_00094_042914_14701.raw	j10386.raw	"Bait:PLB1 (81094, A05)"	180798152	180798152	1	1
q7652_81094_A05_B_00094_043014_14773.raw	q7652.raw	"Bait:PLB1 (81094, A05)"	180328860	180328860	1	1
j10420_81094_G03_A_00094_043014_14771.raw	j10420.raw	"Bait:ACCS (81094, G03)"	175282243	175282243	1	1
q7779_81094_G03_B_00094_050714_15069.raw	q7779.raw	"Bait:ACCS (81094, G03)"	175235958	175235958	1	1
b9258_81094_H03_A_00094_050114_14814.raw	b9258.raw	"Bait:PNPLA2 (81094, H03)"	201672733	201672733	1	1
j10449_81094_H03_B_00094_050214_14845.raw	j10449.raw	"Bait:PNPLA2 (81094, H03)"	171900744	171900744	1	1
b9216_81094_C07_A_00094_042914_14710.raw	b9216.raw	"Bait:PRCC (81094, C07)"	196424544	196424544	1	1
q7638_81094_C07_B_00094_043014_14737.raw	q7638.raw	"Bait:PRCC (81094, C07)"	192533804	192533804	1	1
b9243_81094_E12_A_00094_043014_14778.raw	b9243.raw	"Bait:PRKAG3 (81094, E12)"	201686791	201686791	1	1
j10431_81094_E12_B_00094_050114_14801.raw	j10431.raw	"Bait:PRKAG3 (81094, E12)"	180165552	180165552	1	1
b9226_81094_D08_A_00094_043014_14738.raw	b9226.raw	"Bait:PRPF19 (81094, D08)"	210488577	210488577	1	1
q7663_81094_D08_B_00094_050114_14800.raw	q7663.raw	"Bait:PRPF19 (81094, D08)"	188831506	188831506	1	1
j10387_81094_A06_A_00094_042914_14703.raw	j10387.raw	"Bait:ANGPT2 (81094, A06)"	170539215	170539215	1	1
q7651_81094_A06_B_00094_043014_14770.raw	q7651.raw	"Bait:ANGPT2 (81094, A06)"	189675122	189675122	1	1
b9228_81094_D10_A_00094_043014_14743.raw	b9228.raw	"Bait:PRPF31 (81094, D10)"	197632593	197632593	1	1
q7661_81094_D10_B_00094_050114_14794.raw	q7661.raw	"Bait:PRPF31 (81094, D10)"	188794661	188794661	1	1
j10409_81094_F03_A_00094_043014_14747.raw	j10409.raw	"Bait:PSMD5 (81094, F03)"	164517293	164517293	1	1
b9252_81094_F03_B_00094_050114_14799.raw	b9252.raw	"Bait:PSMD5 (81094, F03)"	194739713	194739713	1	1
j10391_81094_A10_A_00094_042914_14711.raw	j10391.raw	"Bait:RFTN2 (81094, A10)"	177173288	177173288	1	1
q7647_81094_A10_B_00094_043014_14760.raw	q7647.raw	"Bait:RFTN2 (81094, A10)"	174287213	174287213	1	1
b9230_81094_D12_A_00094_043014_14750.raw	b9230.raw	"Bait:RSL1D1 (81094, D12)"	214820376	214820376	1	1
q7659_81094_D12_B_00094_050114_14788.raw	q7659.raw	"Bait:RSL1D1 (81094, D12)"	185756870	185756870	1	1
b9218_81094_C12_A_00094_042914_14715.raw	b9218.raw	"Bait:SASS6 (81094, C12)"	199055234	199055234	1	1
q7636_81094_C12_B_00094_043014_14733.raw	q7636.raw	"Bait:SASS6 (81094, C12)"	188697904	188697904	1	1
j10398_81094_B04_A_00094_042914_14718.raw	j10398.raw	"Bait:SHMT2 (81094, B04)"	177556421	177556421	1	1
q7676_81094_B04_B_00094_050214_14832.raw	q7676.raw	"Bait:SHMT2 (81094, B04)"	182021619	182021619	1	1
j10399_81094_B06_A_00094_042914_14719.raw	j10399.raw	"Bait:SLC24A5 (81094, B06)"	174094219	174094219	1	1
q7675_81094_B06_B_00094_050214_14830.raw	q7675.raw	"Bait:SLC24A5 (81094, B06)"	190700912	190700912	1	1
b9262_81094_H07_A_00094_050114_14825.raw	b9262.raw	"Bait:SLC2A5 (81094, H07)"	202457780	202457780	1	1
j10445_81094_H07_B_00094_050214_14837.raw	j10445.raw	"Bait:SLC2A5 (81094, H07)"	184250549	184250549	1	1
j10411_81094_F05_A_00094_043014_14751.raw	j10411.raw	"Bait:SLC2A6 (81094, F05)"	183578577	183578577	1	1
b9250_81094_F05_B_00094_050114_14796.raw	b9250.raw	"Bait:SLC2A6 (81094, F05)"	207588891	207588891	1	1
j10422_81094_G06_A_00094_043014_14780.raw	j10422.raw	"Bait:ANXA11 (81094, G06)"	185156640	185156640	1	1
q7777_81094_G06_B_00094_050714_15064.raw	q7777.raw	"Bait:ANXA11 (81094, G06)"	194608402	194608402	1	1
j10404_81094_B12_A_00094_042914_14734.raw	j10404.raw	"Bait:SMYD1 (81094, B12)"	173846607	173846607	1	1
q7670_81094_B12_B_00094_050214_14816.raw	q7670.raw	"Bait:SMYD1 (81094, B12)"	174055527	174055527	1	1
b9227_81094_D09_A_00094_043014_14740.raw	b9227.raw	"Bait:TBC1D22B (81094, D09)"	206555024	206555024	1	1
q7662_81094_D09_B_00094_050114_14797.raw	q7662.raw	"Bait:TBC1D22B (81094, D09)"	174517178	174517178	1	1
b9259_81094_H04_A_00094_050114_14815.raw	b9259.raw	"Bait:TEKT3 (81094, H04)"	195281636	195281636	1	1
j10448_81094_H04_B_00094_050214_14843.raw	j10448.raw	"Bait:TEKT3 (81094, H04)"	174453953	174453953	1	1
j10401_81094_B08_A_00094_042914_14725.raw	j10401.raw	"Bait:TFCP2 (81094, B08)"	183362378	183362378	1	1
q7673_81094_B08_B_00094_050214_14826.raw	q7673.raw	"Bait:TFCP2 (81094, B08)"	181070106	181070106	1	1
j10388_81094_A07_A_00094_042914_14704.raw	j10388.raw	"Bait:THUMPD3 (81094, A07)"	172976358	172976358	1	1
q7650_81094_A07_B_00094_043014_14768.raw	q7650.raw	"Bait:THUMPD3 (81094, A07)"	180859147	180859147	1	1
j10383_81094_A02_A_00094_042914_14697.raw	j10383.raw	"Bait:TRAF2 (81094, A02)"	186011514	186011514	1	1
q7655_81094_A02_B_00094_043014_14781.raw	q7655.raw	"Bait:TRAF2 (81094, A02)"	192817641	192817641	1	1
b9240_81094_E09_A_00094_043014_14772.raw	b9240.raw	"Bait:TTC7A (81094, E09)"	205823230	205823230	1	1
j10434_81094_E09_B_00094_050114_14809.raw	j10434.raw	"Bait:TTC7A (81094, E09)"	189189398	189189398	1	1
b9224_81094_D06_A_00094_043014_14732.raw	b9224.raw	"Bait:ATF2 (81094, D06)"	204251859	204251859	1	1
q7665_81094_D06_B_00094_050114_14805.raw	q7665.raw	"Bait:ATF2 (81094, D06)"	184126342	184126342	1	1
j10427_81094_G11_A_00094_043014_14793.raw	j10427.raw	"Bait:TXNRD2 (81094, G11)"	191408603	191408603	1	1
q7772_81094_G11_B_00094_050714_15048.raw	q7772.raw	"Bait:TXNRD2 (81094, G11)"	193379212	193379212	1	1
b9264_81094_H09_A_00094_050114_14831.raw	b9264.raw	"Bait:UBAP1 (81094, H09)"	199553953	199553953	1	1
j10489_81094_H09_B_00094_050514_14947.raw	j10489.raw	"Bait:UBAP1 (81094, H09)"	182196331	182196331	1	1
b9225_81094_D07_A_00094_043014_14735.raw	b9225.raw	"Bait:USP14 (81094, D07)"	204984665	204984665	1	1
q7664_81094_D07_B_00094_050114_14803.raw	q7664.raw	"Bait:USP14 (81094, D07)"	176996661	176996661	1	1
j10410_81094_F04_A_00094_043014_14749.raw	j10410.raw	"Bait:WASL (81094, F04)"	170436764	170436764	1	1
b9251_81094_F04_B_00094_050114_14798.raw	b9251.raw	"Bait:WASL (81094, F04)"	194448035	194448035	1	1
b9233_81094_E01_A_00094_043014_14753.raw	b9233.raw	"Bait:ZC3HC1 (81094, E01)"	208543240	208543240	1	1
j10441_81094_E01_B_00094_050114_14829.raw	j10441.raw	"Bait:ZC3HC1 (81094, E01)"	182385879	182385879	1	1
b9223_81094_D05_A_00094_043014_14730.raw	b9223.raw	"Bait:ZNF512 (81094, D04)"	199409608	199409608	1	1
q7666_81094_D05_B_00094_050114_14807.raw	q7666.raw	"Bait:ZNF512 (81094, D04)"	178346082	178346082	1	1
b9242_81094_E11_A_00094_043014_14776.raw	b9242.raw	"Bait:ZNF517 (81094, E11)"	199769878	199769878	1	1
j10432_81094_E11_B_00094_050114_14804.raw	j10432.raw	"Bait:ZNF517 (81094, E11)"	160932947	160932947	1	1
j10393_81094_A12_A_00094_042914_14714.raw	j10393.raw	"Bait:ZSCAN22 (81094, A12)"	178563951	178563951	1	1
q7769_81094_A12_B_00094_050714_15041.raw	q7769.raw	"Bait:ZSCAN22 (81094, A12)"	204784819	204784819	1	1
b9238_81094_E07_A_00094_043014_14766.raw	b9238.raw	"Bait:ZSCAN5A (81094, E07)"	194460668	194460668	1	1
j10436_81094_E07_B_00094_050114_14813.raw	j10436.raw	"Bait:ZSCAN5A (81094, E07)"	173077070	173077070	1	1
j10402_81094_B09_A_00094_042914_14726.raw	j10402.raw	"Bait:C10orf2 (81094, B09)"	172670981	172670981	1	1
q7672_81094_B09_B_00094_050214_14821.raw	q7672.raw	"Bait:C10orf2 (81094, B09)"	194073640	194073640	1	1
b9237_81094_E06_A_00094_043014_14763.raw	b9237.raw	"Bait:CAMKV (81094, E06)"	213982633	213982633	1	1
j10437_81094_E06_B_00094_050114_14817.raw	j10437.raw	"Bait:CAMKV (81094, E06)"	184143939	184143939	1	1
b9260_81094_H05_A_00094_050114_14820.raw	b9260.raw	"Bait:CCDC88C (81094, H05)"	200509658	200509658	1	1
j10447_81094_H05_B_00094_050214_14841.raw	j10447.raw	"Bait:CCDC88C (81094, H05)"	168609421	168609421	1	1
j10412_81094_F07_A_00094_043014_14752.raw	j10412.raw	"Bait:CDC20 (81094, F07)"	173778614	173778614	1	1
b9249_81094_F07_B_00094_050114_14791.raw	b9249.raw	"Bait:CDC20 (81094, F07)"	196228654	196228654	1	1
j10389_81094_A08_A_00094_042914_14706.raw	j10389.raw	"Bait:CHD2 (81094, A08)"	182729444	182729444	1	1
q7649_81094_A08_B_00094_043014_14764.raw	q7649.raw	"Bait:CHD2 (81094, A08)"	196129048	196129048	1	1
j10423_81094_G07_A_00094_043014_14782.raw	j10423.raw	"Bait:CLCC1 (81094, G07)"	176505869	176505869	1	1
q7776_81094_G07_B_00094_050714_15059.raw	q7776.raw	"Bait:CLCC1 (81094, G07)"	187585125	187585125	1	1
j10382_81094_A01_A_00094_042914_14694.raw	j10382.raw	"Bait:CRISPLD1 (81094, A01)"	185468904	185468904	1	1
q7656_81094_A01_B_00094_043014_14783.raw	q7656.raw	"Bait:CRISPLD1 (81094, A01)"	193977176	193977176	1	1
j10392_81094_A11_A_00094_042914_14712.raw	j10392.raw	"Bait:CYP2A7 (81094, A11)"	163678293	163678293	1	1
q7646_81094_A11_B_00094_043014_14758.raw	q7646.raw	"Bait:CYP2A7 (81094, A11)"	149300551	149300551	1	1
j10424_81094_G08_A_00094_043014_14784.raw	j10424.raw	"Bait:CYP2E1 (81094, G08)"	185442976	185442976	1	1
j10937_81094_G08_C_00094_053114_15886.raw	j10937.raw	"Bait:CYP2E1 (81094, G08)"	180208480	180208480	1	1
b9257_81094_H02_A_00094_050114_14812.raw	b9257.raw	"Bait:CYP2S1 (81094, H02)"	190489824	190489824	1	1
j10450_81094_H02_B_00094_050214_14849.raw	j10450.raw	"Bait:CYP2S1 (81094, H02)"	173779899	173779899	1	1
j10396_81094_B01_A_00094_042914_14716.raw	j10396.raw	"Bait:CYP3A5 (81094, B01)"	169923966	169923966	1	1
q7678_81094_B01_B_00094_050214_14838.raw	q7678.raw	"Bait:CYP3A5 (81094, B01)"	179798932	179798932	1	1
j10385_81094_A04_A_00094_042914_14699.raw	j10385.raw	"Bait:DHX30 (81094, A04)"	182562962	182562962	1	1
q7653_81094_A04_B_00094_043014_14777.raw	q7653.raw	"Bait:DHX30 (81094, A04)"	175158995	175158995	1	1
b8105_81095_C03_A_00095_022114_12537.raw	b8105.raw	"Bait:ACVR1 (81095, C03)"	204543402	204543402	1	1
q6804_81095_C03_B_00095_022414_12611.raw	q6804.raw	"Bait:ACVR1 (81095, C03)"	245816682	245816682	1	1
q6849_81095_E07_A_00095_022614_12705.raw	q6849.raw	"Bait:ALDH1B1 (81095, E07)"	231182866	231182866	1	1
b8182_81095_E07_B_00095_022814_12743.raw	b8182.raw	"Bait:ALDH1B1 (81095, E07)"	212635944	212635944	1	1
b8092_81095_B03_A_00095_022114_12505.raw	b8092.raw	"Bait:EDC3 (81095, B03)"	185746071	185746071	1	1
j9237_81095_B03_B_00095_022414_12631.raw	j9237.raw	"Bait:EDC3 (81095, B03)"	236085748	236085748	1	1
b8104_81095_C02_A_00095_022114_12534.raw	b8104.raw	"Bait:ETV5 (81095, C02)"	188744993	188744993	1	1
q6805_81095_C02_B_00095_022414_12613.raw	q6805.raw	"Bait:ETV5 (81095, C02)"	269508258	269508258	1	1
b8094_81095_B06_A_00095_022114_12512.raw	b8094.raw	"Bait:EXD1 (81095, B06)"	193583700	193583700	1	1
j9235_81095_B06_B_00095_022414_12625.raw	j9235.raw	"Bait:EXD1 (81095, B06)"	239209141	239209141	1	1
q6826_81095_H09_A_00095_022514_12665.raw	q6826.raw	"Bait:ALDH2 (81095, H09)"	199320402	199320402	1	1
b8166_81095_H09_B_00095_022714_12717.raw	b8166.raw	"Bait:ALDH2 (81095, H09)"	187685645	187685645	1	1
b8148_81095_D09_A_00095_022414_12640.raw	b8148.raw	"Bait:EYA2 (81095, D09)"	200331630	200331630	1	1
j9245_81095_D09_B_00095_022514_12651.raw	j9245.raw	"Bait:EYA2 (81095, D09)"	279271324	279271324	1	1
b8158_81095_G09_A_00095_022514_12667.raw	b8158.raw	"Bait:FAM194A (81095, G09)"	208242148	208242148	1	1
j9259_81095_G09_B_00095_022614_12683.raw	j9259.raw	"Bait:FAM194A (81095, G09)"	293448888	293448888	1	1
b8157_81095_G08_A_00095_022514_12664.raw	b8157.raw	"Bait:FARSA (81095, G08)"	186364961	186364961	1	1
j9260_81095_G08_B_00095_022614_12685.raw	j9260.raw	"Bait:FARSA (81095, G08)"	246621723	246621723	1	1
j9196_81095_A02_A_00095_022114_12529.raw	j9196.raw	"Bait:FCHSD2 (81095, A02)"	147077711	147077711	1	1
q6815_81095_A02_B_00095_022414_12641.raw	q6815.raw	"Bait:FCHSD2 (81095, A02)"	281523910	281523910	1	1
q6824_81095_H07_A_00095_022514_12660.raw	q6824.raw	"Bait:FH (81095, H07)"	197354828	197354828	1	1
b8168_81095_H07_B_00095_022714_12721.raw	b8168.raw	"Bait:FH (81095, H07)"	179595847	179595847	1	1
b8146_81095_D07_A_00095_022414_12637.raw	b8146.raw	"Bait:ALDH3A2 (81095, D07)"	199724782	199724782	1	1
j9247_81095_D07_B_00095_022514_12657.raw	j9247.raw	"Bait:ALDH3A2 (81095, D07)"	271830521	271830521	1	1
q6833_81095_F07_A_00095_022514_12680.raw	q6833.raw	"Bait:FNIP1 (81095, F07)"	243805263	243805263	1	1
j9272_81095_F07_B_00095_022614_12706.raw	j9272.raw	"Bait:FNIP1 (81095, F07)"	263495923	263495923	1	1
q6820_81095_H01_A_00095_022514_12647.raw	q6820.raw	"Bait:FRS2 (81095, H01)"	257627178	257627178	1	1
b8172_81095_H01_B_00095_022714_12733.raw	b8172.raw	"Bait:FRS2 (81095, H01)"	239879814	239879814	1	1
b8154_81095_G04_A_00095_022514_12655.raw	b8154.raw	"Bait:GMCL1 (81095, G04)"	192327708	192327708	1	1
j9263_81095_G04_B_00095_022614_12691.raw	j9263.raw	"Bait:GMCL1 (81095, G04)"	251731405	251731405	1	1
q6846_81095_E04_A_00095_022614_12699.raw	q6846.raw	"Bait:IKZF3 (81095, E04)"	242026900	242026900	1	1
b8185_81095_E04_B_00095_022814_12749.raw	b8185.raw	"Bait:IKZF3 (81095, E04)"	220108763	220108763	1	1
b8142_81095_D03_A_00095_022414_12623.raw	b8142.raw	"Bait:IMPDH2 (81095, D03)"	183063407	183063407	1	1
j9251_81095_D03_B_00095_022514_12669.raw	j9251.raw	"Bait:IMPDH2 (81095, D03)"	250117284	250117284	1	1
q6837_81095_F11_A_00095_022514_12688.raw	q6837.raw	"Bait:KAT5 (81095, F11)"	255787989	255787989	1	1
j9268_81095_F11_B_00095_022614_12698.raw	j9268.raw	"Bait:KAT5 (81095, F11)"	278725683	278725683	1	1
b8093_81095_B04_A_00095_022114_12508.raw	b8093.raw	"Bait:KIAA0141 (81095, B04)"	213922650	213922650	1	1
j9236_81095_B04_B_00095_022414_12627.raw	j9236.raw	"Bait:KIAA0141 (81095, B04)"	267304918	267304918	1	1
j9199_81095_A06_A_00095_022114_12538.raw	j9199.raw	"Bait:KIF12 (81095, A06)"	230440122	230440122	1	1
q6812_81095_A06_B_00095_022414_12633.raw	q6812.raw	"Bait:KIF12 (81095, A06)"	262391238	262391238	1	1
j9195_81095_A01_A_00095_022114_12527.raw	j9195.raw	"Bait:KLHL18 (81095, A01)"	226698138	226698138	1	1
q6816_81095_A01_B_00095_022414_12643.raw	q6816.raw	"Bait:KLHL18 (81095, A01)"	235128113	235128113	1	1
b8099_81095_B12_A_00095_022114_12525.raw	b8099.raw	"Bait:KRT72 (81095, B12)"	216490130	216490130	1	1
j9230_81095_B12_B_00095_022414_12612.raw	j9230.raw	"Bait:KRT72 (81095, B12)"	264504469	264504469	1	1
b8109_81095_C07_A_00095_022114_12549.raw	b8109.raw	"Bait:LRRTM2 (81095, C07)"	203603997	203603997	1	1
q6800_81095_C07_B_00095_022414_12599.raw	q6800.raw	"Bait:LRRTM2 (81095, C07)"	232335748	232335748	1	1
q6825_81095_H08_A_00095_022514_12662.raw	q6825.raw	"Bait:MIER2 (81095, H08)"	219974890	219974890	1	1
b8167_81095_H08_B_00095_022714_12719.raw	b8167.raw	"Bait:MIER2 (81095, H08)"	183929737	183929737	1	1
q6848_81095_E06_A_00095_022614_12703.raw	q6848.raw	"Bait:APLF (81095, E06)"	177283649	177283649	1	1
b8183_81095_E06_B_00095_022814_12745.raw	b8183.raw	"Bait:APLF (81095, E06)"	196277414	196277414	1	1
b8095_81095_B07_A_00095_022114_12514.raw	b8095.raw	"Bait:OASL (81095, B07)"	202337138	202337138	1	1
j9234_81095_B07_B_00095_022414_12622.raw	j9234.raw	"Bait:OASL (81095, B07)"	226911163	226911163	1	1
b8114_81095_C12_A_00095_022114_12560.raw	b8114.raw	"Bait:OLFM4 (81095, C12)"	186750404	186750404	1	1
q6795_81095_C12_B_00095_022414_12583.raw	q6795.raw	"Bait:OLFM4 (81095, C12)"	225760544	225760544	1	1
b8141_81095_D02_A_00095_022414_12620.raw	b8141.raw	"Bait:OXCT2 (81095, D02)"	192473963	192473963	1	1
j9252_81095_D02_B_00095_022514_12672.raw	j9252.raw	"Bait:OXCT2 (81095, D02)"	264016237	264016237	1	1
b8151_81095_G01_A_00095_022514_12646.raw	b8151.raw	"Bait:P4HB (81095, G01)"	173857772	173857772	1	1
j9266_81095_G01_B_00095_022614_12694.raw	j9266.raw	"Bait:P4HB (81095, G01)"	208876727	208876727	1	1
j9197_81095_A04_A_00095_022114_12533.raw	j9197.raw	"Bait:PHF17 (81095, A04)"	176507146	176507146	1	1
q6814_81095_A04_B_00095_022414_12638.raw	q6814.raw	"Bait:PHF17 (81095, A04)"	275087407	275087407	1	1
b8090_81095_B01_A_00095_022114_12498.raw	b8090.raw	"Bait:PIP5K1P1 (81095, B01)"	177870030	177870030	1	1
j9239_81095_B01_B_00095_022414_12636.raw	j9239.raw	"Bait:PIP5K1P1 (81095, B01)"	245229450	245229450	1	1
q6832_81095_F06_A_00095_022514_12678.raw	q6832.raw	"Bait:PODNL1 (81095, F06)"	280934135	280934135	1	1
j9273_81095_F06_B_00095_022614_12708.raw	j9273.raw	"Bait:PODNL1 (81095, F06)"	295709113	295709113	1	1
j9202_81095_A10_A_00095_022114_12547.raw	j9202.raw	"Bait:PPAT (81095, A10)"	217008947	217008947	1	1
q6809_81095_A10_B_00095_022414_12624.raw	q6809.raw	"Bait:PPAT (81095, A10)"	229309742	229309742	1	1
b8153_81095_G03_A_00095_022514_12652.raw	b8153.raw	"Bait:PPP3CA (81095, G03)"	195218573	195218573	1	1
j9264_81095_G03_B_00095_022614_12692.raw	j9264.raw	"Bait:PPP3CA (81095, G03)"	270527133	270527133	1	1
j9201_81095_A09_A_00095_022114_12545.raw	j9201.raw	"Bait:PPP3CC (81095, A09)"	214154907	214154907	1	1
q6810_81095_A09_B_00095_022414_12626.raw	q6810.raw	"Bait:PPP3CC (81095, A09)"	226853811	226853811	1	1
b8140_81095_D01_A_00095_022414_12619.raw	b8140.raw	"Bait:PRAME (81095, D01)"	155956114	155956114	1	1
j9253_81095_D01_B_00095_022514_12675.raw	j9253.raw	"Bait:PRAME (81095, D01)"	260815210	260815210	1	1
b8152_81095_G02_A_00095_022514_12649.raw	b8152.raw	"Bait:PVRL4 (81095, G02)"	180664577	180664577	1	1
j9265_81095_G02_B_00095_022614_12693.raw	j9265.raw	"Bait:PVRL4 (81095, G02)"	252259917	252259917	1	1
q6835_81095_F09_A_00095_022514_12684.raw	q6835.raw	"Bait:ARFGAP3 (81095, F09)"	219810223	219810223	1	1
j9270_81095_F09_B_00095_022614_12702.raw	j9270.raw	"Bait:ARFGAP3 (81095, F09)"	181331122	181331122	1	1
j9203_81095_A11_A_00095_022114_12548.raw	j9203.raw	"Bait:PXDNL (81095, A11)"	238751507	238751507	1	1
q6808_81095_A11_B_00095_022414_12621.raw	q6808.raw	"Bait:PXDNL (81095, A11)"	232452114	232452114	1	1
q6822_81095_H03_A_00095_022514_12653.raw	q6822.raw	"Bait:SARS (81095, H03)"	197971591	197971591	1	1
b8170_81095_H03_B_00095_022714_12726.raw	b8170.raw	"Bait:SARS (81095, H03)"	187564079	187564079	1	1
b8107_81095_C05_A_00095_022114_12543.raw	b8107.raw	"Bait:SLC16A14 (81095, C05)"	213495680	213495680	1	1
q6802_81095_C05_B_00095_022414_12604.raw	q6802.raw	"Bait:SLC16A14 (81095, C05)"	275412140	275412140	1	1
b8113_81095_C11_A_00095_022114_12558.raw	b8113.raw	"Bait:SLC18A2 (81095, C11)"	178886453	178886453	1	1
q6796_81095_C11_B_00095_022414_12586.raw	q6796.raw	"Bait:SLC18A2 (81095, C11)"	230258221	230258221	1	1
q6827_81095_H10_A_00095_022514_12668.raw	q6827.raw	"Bait:ARHGEF9 (81095, H10)"	254935285	254935285	1	1
b8165_81095_H10_B_00095_022714_12716.raw	b8165.raw	"Bait:ARHGEF9 (81095, H10)"	235767796	235767796	1	1
j9204_81095_A12_A_00095_022114_12551.raw	j9204.raw	"Bait:SLC36A3 (81095, A12)"	262672824	262672824	1	1
q6807_81095_A12_B_00095_022414_12617.raw	q6807.raw	"Bait:SLC36A3 (81095, A12)"	225516012	225516012	1	1
b8143_81095_D04_A_00095_022414_12628.raw	b8143.raw	"Bait:SLC7A6 (81095, D04)"	207751226	207751226	1	1
j9250_81095_D04_B_00095_022514_12666.raw	j9250.raw	"Bait:SLC7A6 (81095, D04)"	290005185	290005185	1	1
q6829_81095_F01_A_00095_022514_12674.raw	q6829.raw	"Bait:SMARCD1 (81095, F01)"	216422186	216422186	1	1
j9276_81095_F01_B_00095_022614_12715.raw	j9276.raw	"Bait:SMARCD1 (81095, F01)"	255862286	255862286	1	1
b8111_81095_C09_A_00095_022114_12554.raw	b8111.raw	"Bait:SMU1 (81095, C09)"	197624660	197624660	1	1
q6798_81095_C09_B_00095_022414_12592.raw	q6798.raw	"Bait:SMU1 (81095, C09)"	251269980	251269980	1	1
q6838_81095_F12_A_00095_022514_12690.raw	q6838.raw	"Bait:SREK1 (81095, F12)"	283126663	283126663	1	1
j9267_81095_F12_B_00095_022614_12696.raw	j9267.raw	"Bait:SREK1 (81095, F12)"	290038707	290038707	1	1
j9198_81095_A05_A_00095_022114_12536.raw	j9198.raw	"Bait:TIGD4 (81095, A05)"	220769170	220769170	1	1
q6813_81095_A05_B_00095_022414_12635.raw	q6813.raw	"Bait:TIGD4 (81095, A05)"	252767657	252767657	1	1
q6836_81095_F10_A_00095_022514_12686.raw	q6836.raw	"Bait:TMEM180 (81095, F10)"	269633018	269633018	1	1
j9269_81095_F10_B_00095_022614_12700.raw	j9269.raw	"Bait:TMEM180 (81095, F10)"	293070165	293070165	1	1
q6834_81095_F08_A_00095_022514_12682.raw	q6834.raw	"Bait:ARMC9 (81095, F08)"	255841474	255841474	1	1
j9271_81095_F08_B_00095_022614_12704.raw	j9271.raw	"Bait:ARMC9 (81095, F08)"	229196015	229196015	1	1
b8155_81095_G06_A_00095_022514_12658.raw	b8155.raw	"Bait:TRIM27 (81095, G06)"	209889223	209889223	1	1
j9262_81095_G06_B_00095_022614_12689.raw	j9262.raw	"Bait:TRIM27 (81095, G06)"	286437490	286437490	1	1
b8150_81095_D11_A_00095_022414_12644.raw	b8150.raw	"Bait:TSNARE1 (81095, D11)"	217206869	217206869	1	1
j9243_81095_D11_B_00095_022514_12645.raw	j9243.raw	"Bait:TSNARE1 (81095, D11)"	277835293	277835293	1	1
b8091_81095_B02_A_00095_022114_12502.raw	b8091.raw	"Bait:UBXN4 (81095, B02)"	194321741	194321741	1	1
j9238_81095_B02_B_00095_022414_12634.raw	j9238.raw	"Bait:UBXN4 (81095, B02)"	250923635	250923635	1	1
q6847_81095_E05_A_00095_022614_12701.raw	q6847.raw	"Bait:USP22 (81095, E05)"	232797456	232797456	1	1
b8184_81095_E05_B_00095_022814_12747.raw	b8184.raw	"Bait:USP22 (81095, E05)"	236108617	236108617	1	1
q6830_81095_F02_A_00095_022514_12676.raw	q6830.raw	"Bait:USP30 (81095, F02)"	268857946	268857946	1	1
j9275_81095_F02_B_00095_022614_12712.raw	j9275.raw	"Bait:USP30 (81095, F02)"	297256393	297256393	1	1
b8145_81095_D06_A_00095_022414_12632.raw	b8145.raw	"Bait:ZNF131 (81095, D06)"	210144131	210144131	1	1
