sample_id	raw_file_name	quant_type	source_column	bait_name	condition	is_control	replicate_group	keep	notes
q12665	q12665.raw	Intensity	Intensity q12665	RGS5	81033PEI	N	RGS5__81033PEI	Y	platewell=G09; replicate=A
q12666	q12666.raw	Intensity	Intensity q12666	CRYAA	81033PEI	N	CRYAA__81033PEI	Y	platewell=G11; replicate=A
q12780	q12780.raw	Intensity	Intensity q12780	CALCA	81033PEI	N	CALCA__81033PEI	Y	platewell=H09; replicate=B
q12788	q12788.raw	Intensity	Intensity q12788	AVPI1	81033PEI	N	AVPI1__81033PEI	Y	platewell=H02; replicate=B
q12796	q12796.raw	Intensity	Intensity q12796	UCN3	81033PEI	N	UCN3__81033PEI	Y	platewell=B11; replicate=C
q12796b	q12796b.raw	Intensity	Intensity q12796b	TWIST2	81033PEI	N	TWIST2__81033PEI	Y	platewell=F08; replicate=C
q12797	q12797.raw	Intensity	Intensity q12797	IL25	81033PEI	N	IL25__81033PEI	Y	platewell=C12; replicate=C
q12798	q12798.raw	Intensity	Intensity q12798	NAT8B	81033PEI	N	NAT8B__81033PEI	Y	platewell=C10; replicate=C
q12799	q12799.raw	Intensity	Intensity q12799	EDDM3A	81033PEI	N	EDDM3A__81033PEI	Y	platewell=D10; replicate=C
q12800b	q12800b.raw	Intensity	Intensity q12800b	CXorf40A	81033PEI	N	CXorf40A__81033PEI	Y	platewell=E06; replicate=C
q12801	q12801.raw	Intensity	Intensity q12801	PID1	81033PEI	N	PID1__81033PEI	Y	platewell=F05; replicate=C
q12802	q12802.raw	Intensity	Intensity q12802	MECOM	81033PEI	N	MECOM__81033PEI	Y	platewell=F11; replicate=C
q16269	q16269.raw	Intensity	Intensity q16269	FOLR3	OC2116	N	FOLR3__OC2116	Y	platewell=C12; replicate=B
q16271	q16271.raw	Intensity	Intensity q16271	CLCA1	OC2116	N	CLCA1__OC2116	Y	platewell=C09; replicate=B
q16272	q16272.raw	Intensity	Intensity q16272	HSF4	OC2116	N	HSF4__OC2116	Y	platewell=C07; replicate=B
q16273	q16273.raw	Intensity	Intensity q16273	IGFBPL1	OC2116	N	IGFBPL1__OC2116	Y	platewell=C06; replicate=B
q16274	q16274.raw	Intensity	Intensity q16274	ESCO2	OC2116	N	ESCO2__OC2116	Y	platewell=C05; replicate=B
q16275	q16275.raw	Intensity	Intensity q16275	FAM150B	OC2116	N	FAM150B__OC2116	Y	platewell=C04; replicate=B
q16276	q16276.raw	Intensity	Intensity q16276	SEZ6L	OC2116	N	SEZ6L__OC2116	Y	platewell=C03; replicate=B
q16277	q16277.raw	Intensity	Intensity q16277	SNRPD3	OC2116	N	SNRPD3__OC2116	Y	platewell=C02; replicate=B
q16278	q16278.raw	Intensity	Intensity q16278	UBE2L3	OC2116	N	UBE2L3__OC2116	Y	platewell=C01; replicate=B
q16281	q16281.raw	Intensity	Intensity q16281	CAPN12	OC2116	N	CAPN12__OC2116	Y	platewell=B12; replicate=B
q16282	q16282.raw	Intensity	Intensity q16282	PREX2	OC2116	N	PREX2__OC2116	Y	platewell=B10; replicate=B
q16283	q16283.raw	Intensity	Intensity q16283	DEFB112	OC2116	N	DEFB112__OC2116	Y	platewell=B09; replicate=B
q16284	q16284.raw	Intensity	Intensity q16284	SPANXN2	OC2116	N	SPANXN2__OC2116	Y	platewell=B07; replicate=B
q16285	q16285.raw	Intensity	Intensity q16285	DEFB109	OC2116	N	DEFB109__OC2116	Y	platewell=B04; replicate=B
q16288	q16288.raw	Intensity	Intensity q16288	SLC5A1	OC2116	N	SLC5A1__OC2116	Y	platewell=B01; replicate=B
q16292	q16292.raw	Intensity	Intensity q16292	CARD16	OC2116	N	CARD16__OC2116	Y	platewell=A10; replicate=B
q16293	q16293.raw	Intensity	Intensity q16293	STRA8	OC2116	N	STRA8__OC2116	Y	platewell=A07; replicate=B
q16294	q16294.raw	Intensity	Intensity q16294	SHOX	OC2116	N	SHOX__OC2116	Y	platewell=A06; replicate=B
q16296	q16296.raw	Intensity	Intensity q16296	PICK1	OC2116	N	PICK1__OC2116	Y	platewell=A03; replicate=B
q16297	q16297.raw	Intensity	Intensity q16297	SREBF2	OC2116	N	SREBF2__OC2116	Y	platewell=A02; replicate=B
q16311	q16311.raw	Intensity	Intensity q16311	TAS1R2	OC2116	N	TAS1R2__OC2116	Y	platewell=E12; replicate=B
q16312	q16312.raw	Intensity	Intensity q16312	GJA10	OC2116	N	GJA10__OC2116	Y	platewell=E10; replicate=B
q16314	q16314.raw	Intensity	Intensity q16314	PROL1	OC2116	N	PROL1__OC2116	Y	platewell=E08; replicate=B
q16315	q16315.raw	Intensity	Intensity q16315	GUCA2A	OC2116	N	GUCA2A__OC2116	Y	platewell=E07; replicate=B
q16317	q16317.raw	Intensity	Intensity q16317	SLC5A4	OC2116	N	SLC5A4__OC2116	Y	platewell=E05; replicate=B
q16318	q16318.raw	Intensity	Intensity q16318	CDCP2	OC2116	N	CDCP2__OC2116	Y	platewell=E04; replicate=B
q16320	q16320.raw	Intensity	Intensity q16320	YWHAH	OC2116	N	YWHAH__OC2116	Y	platewell=E02; replicate=B
q16323	q16323.raw	Intensity	Intensity q16323	XKRY2	OC2116	N	XKRY2__OC2116	Y	platewell=D12; replicate=B
q16324	q16324.raw	Intensity	Intensity q16324	HOXA7	OC2116	N	HOXA7__OC2116	Y	platewell=D11; replicate=B
q16326	q16326.raw	Intensity	Intensity q16326	GPR151	OC2116	N	GPR151__OC2116	Y	platewell=D07; replicate=B
q16327	q16327.raw	Intensity	Intensity q16327	AWAT2	OC2116	N	AWAT2__OC2116	Y	platewell=D06; replicate=B
q16328	q16328.raw	Intensity	Intensity q16328	SPRR2D	OC2116	N	SPRR2D__OC2116	Y	platewell=D05; replicate=B
q16329	q16329.raw	Intensity	Intensity q16329	ENPP3	OC2116	N	ENPP3__OC2116	Y	platewell=D04; replicate=B
q16330	q16330.raw	Intensity	Intensity q16330	TST	OC2116	N	TST__OC2116	Y	platewell=D03; replicate=B
q16331	q16331.raw	Intensity	Intensity q16331	AP1B1	OC2116	N	AP1B1__OC2116	Y	platewell=D02; replicate=B
q16332	q16332.raw	Intensity	Intensity q16332	PLA2G6	OC2116	N	PLA2G6__OC2116	Y	platewell=D01; replicate=B
q16382	q16382.raw	Intensity	Intensity q16382	GALP	OC2116	N	GALP__OC2116	Y	platewell=H10; replicate=B
q16383	q16383.raw	Intensity	Intensity q16383	B3GNT7	OC2116	N	B3GNT7__OC2116	Y	platewell=H09; replicate=B
q16384	q16384.raw	Intensity	Intensity q16384	OR4E2	OC2116	N	OR4E2__OC2116	Y	platewell=H08; replicate=B
q16386	q16386.raw	Intensity	Intensity q16386	UGT1A5	OC2116	N	UGT1A5__OC2116	Y	platewell=H06; replicate=B
q16387	q16387.raw	Intensity	Intensity q16387	VPS9D1	OC2116	N	VPS9D1__OC2116	Y	platewell=H04; replicate=B
q16388	q16388.raw	Intensity	Intensity q16388	OR4N2	OC2116	N	OR4N2__OC2116	Y	platewell=H03; replicate=B
q16393	q16393.raw	Intensity	Intensity q16393	NLRP5	OC2116	N	NLRP5__OC2116	Y	platewell=G11; replicate=B
q16395	q16395.raw	Intensity	Intensity q16395	SPINK14	OC2116	N	SPINK14__OC2116	Y	platewell=G07; replicate=B
q16396	q16396.raw	Intensity	Intensity q16396	SSX7	OC2116	N	SSX7__OC2116	Y	platewell=G06; replicate=B
q16397	q16397.raw	Intensity	Intensity q16397	MYEOV2	OC2116	N	MYEOV2__OC2116	Y	platewell=G05; replicate=B
q16398	q16398.raw	Intensity	Intensity q16398	CUX2	OC2116	N	CUX2__OC2116	Y	platewell=G03; replicate=B
q16405	q16405.raw	Intensity	Intensity q16405	LIFR	OC2116	N	LIFR__OC2116	Y	platewell=F08; replicate=B
q16406	q16406.raw	Intensity	Intensity q16406	CNGA1	OC2116	N	CNGA1__OC2116	Y	platewell=F07; replicate=B
q16408	q16408.raw	Intensity	Intensity q16408	RFPL1	OC2116	N	RFPL1__OC2116	Y	platewell=F02; replicate=B
q16544	q16544.raw	Intensity	Intensity q16544	BMP6	OC2119	N	BMP6__OC2119	Y	platewell=B12; replicate=B
q16545	q16545.raw	Intensity	Intensity q16545	FBXW9	OC2119	N	FBXW9__OC2119	Y	platewell=B11; replicate=B
q16546	q16546.raw	Intensity	Intensity q16546	KRT39	OC2119	N	KRT39__OC2119	Y	platewell=B09; replicate=B
q16547	q16547.raw	Intensity	Intensity q16547	MATN1	OC2119	N	MATN1__OC2119	Y	platewell=B08; replicate=B
q16548	q16548.raw	Intensity	Intensity q16548	CRLF2	OC2119	N	CRLF2__OC2119	Y	platewell=B07; replicate=B
q16549	q16549.raw	Intensity	Intensity q16549	TTC39A	OC2119	N	TTC39A__OC2119	Y	platewell=B06; replicate=B
q16550	q16550.raw	Intensity	Intensity q16550	TEX13B	OC2119	N	TEX13B__OC2119	Y	platewell=B05; replicate=B
q16555	q16555.raw	Intensity	Intensity q16555	DCDC1	OC2119	N	DCDC1__OC2119	Y	platewell=A11; replicate=B
q16556	q16556.raw	Intensity	Intensity q16556	SPAG11B	OC2119	N	SPAG11B__OC2119	Y	platewell=A10; replicate=B
q16557	q16557.raw	Intensity	Intensity q16557	CRISP1	OC2119	N	CRISP1__OC2119	Y	platewell=A09; replicate=B
q16559	q16559.raw	Intensity	Intensity q16559	GLCE	OC2119	N	GLCE__OC2119	Y	platewell=A06; replicate=B
q16560	q16560.raw	Intensity	Intensity q16560	HOXA4	OC2119	N	HOXA4__OC2119	Y	platewell=A05; replicate=B
q16561	q16561.raw	Intensity	Intensity q16561	ZFP1	OC2119	N	ZFP1__OC2119	Y	platewell=A04; replicate=B
q16562	q16562.raw	Intensity	Intensity q16562	LPIN2	OC2119	N	LPIN2__OC2119	Y	platewell=A03; replicate=B
q16563	q16563.raw	Intensity	Intensity q16563	FAM178A	OC2119	N	FAM178A__OC2119	Y	platewell=A02; replicate=B
q16617	q16617.raw	Intensity	Intensity q16617	LHB	OC2119	N	LHB__OC2119	Y	platewell=C12; replicate=B
q16619	q16619.raw	Intensity	Intensity q16619	ANKS4B	OC2119	N	ANKS4B__OC2119	Y	platewell=C10; replicate=B
q16621	q16621.raw	Intensity	Intensity q16621	KLRC3	OC2119	N	KLRC3__OC2119	Y	platewell=C08; replicate=B
q16622	q16622.raw	Intensity	Intensity q16622	ZFP42	OC2119	N	ZFP42__OC2119	Y	platewell=C07; replicate=B
q16623	q16623.raw	Intensity	Intensity q16623	C1QL3	OC2119	N	C1QL3__OC2119	Y	platewell=C05; replicate=B
q16624	q16624.raw	Intensity	Intensity q16624	EIF2C4	OC2119	N	EIF2C4__OC2119	Y	platewell=C03; replicate=B
q16625	q16625.raw	Intensity	Intensity q16625	LEPR	OC2119	N	LEPR__OC2119	Y	platewell=C02; replicate=B
q16626	q16626.raw	Intensity	Intensity q16626	SLC45A4	OC2119	N	SLC45A4__OC2119	Y	platewell=C01; replicate=B
q16632	q16632.raw	Intensity	Intensity q16632	ERCC4	OC2119	N	ERCC4__OC2119	Y	platewell=H11; replicate=B
q16638	q16638.raw	Intensity	Intensity q16638	FMNL3	OC2119	N	FMNL3__OC2119	Y	platewell=F11; replicate=B
q16639	q16639.raw	Intensity	Intensity q16639	UBXN7	OC2119	N	UBXN7__OC2119	Y	platewell=F10; replicate=B
q16640	q16640.raw	Intensity	Intensity q16640	NAA11	OC2119	N	NAA11__OC2119	Y	platewell=F09; replicate=B
q16641	q16641.raw	Intensity	Intensity q16641	NPVF	OC2119	N	NPVF__OC2119	Y	platewell=F08; replicate=B
q16642	q16642.raw	Intensity	Intensity q16642	TSHZ2	OC2119	N	TSHZ2__OC2119	Y	platewell=F06; replicate=B
q16643	q16643.raw	Intensity	Intensity q16643	CCNO	OC2119	N	CCNO__OC2119	Y	platewell=F05; replicate=B
q16644	q16644.raw	Intensity	Intensity q16644	TAL1	OC2119	N	TAL1__OC2119	Y	platewell=F04; replicate=B
q16645	q16645.raw	Intensity	Intensity q16645	PKMYT1	OC2119	N	PKMYT1__OC2119	Y	platewell=F03; replicate=B
q16646	q16646.raw	Intensity	Intensity q16646	PRKD1	OC2119	N	PRKD1__OC2119	Y	platewell=F02; replicate=B
q16647	q16647.raw	Intensity	Intensity q16647	GBX1	OC2119	N	GBX1__OC2119	Y	platewell=F01; replicate=B
q16650	q16650.raw	Intensity	Intensity q16650	C16orf55	OC2119	N	C16orf55__OC2119	Y	platewell=D12; replicate=B
q16656	q16656.raw	Intensity	Intensity q16656	TAS2R39	OC2119	N	TAS2R39__OC2119	Y	platewell=D10; replicate=C
q16657	q16657.raw	Intensity	Intensity q16657	LBX2	OC2119	N	LBX2__OC2119	Y	platewell=D09; replicate=B
q16658	q16658.raw	Intensity	Intensity q16658	HPR	OC2119	N	HPR__OC2119	Y	platewell=D08; replicate=B
q16659	q16659.raw	Intensity	Intensity q16659	AS3MT	OC2119	N	AS3MT__OC2119	Y	platewell=D07; replicate=B
q16660	q16660.raw	Intensity	Intensity q16660	ZNF492	OC2119	N	ZNF492__OC2119	Y	platewell=D06; replicate=B
q16661	q16661.raw	Intensity	Intensity q16661	TCF15	OC2119	N	TCF15__OC2119	Y	platewell=D05; replicate=B
q16662	q16662.raw	Intensity	Intensity q16662	RUNX2	OC2119	N	RUNX2__OC2119	Y	platewell=D03; replicate=B
q16663	q16663.raw	Intensity	Intensity q16663	KIAA0226	OC2119	N	KIAA0226__OC2119	Y	platewell=D02; replicate=B
q16664	q16664.raw	Intensity	Intensity q16664	EXOC6B	OC2119	N	EXOC6B__OC2119	Y	platewell=D01; replicate=B
q18776	q18776.raw	Intensity	Intensity q18776	RXRB	REPEAT15	N	RXRB__REPEAT15	Y	platewell=H11; replicate=B
q18777	q18777.raw	Intensity	Intensity q18777	OR51B5	REPEAT15	N	OR51B5__REPEAT15	Y	platewell=H10; replicate=B
q18781	q18781.raw	Intensity	Intensity q18781	CAB39	REPEAT15	N	CAB39__REPEAT15	Y	platewell=H06; replicate=B
q18782	q18782.raw	Intensity	Intensity q18782	OR11H12	REPEAT15	N	OR11H12__REPEAT15	Y	platewell=H05; replicate=B
q18783	q18783.raw	Intensity	Intensity q18783	KLRK1	REPEAT15	N	KLRK1__REPEAT15	Y	platewell=H04; replicate=B
q18785	q18785.raw	Intensity	Intensity q18785	LRRC37A2	REPEAT15	N	LRRC37A2__REPEAT15	Y	platewell=H02; replicate=B
q18787	q18787.raw	Intensity	Intensity q18787	CHRM5	REPEAT15	N	CHRM5__REPEAT15	Y	platewell=G11; replicate=B
q18789	q18789.raw	Intensity	Intensity q18789	OR8A1	REPEAT15	N	OR8A1__REPEAT15	Y	platewell=G09; replicate=B
q18790	q18790.raw	Intensity	Intensity q18790	OR4N4	REPEAT15	N	OR4N4__REPEAT15	Y	platewell=G08; replicate=B
q18791	q18791.raw	Intensity	Intensity q18791	NEUROD4	REPEAT15	N	NEUROD4__REPEAT15	Y	platewell=G07; replicate=B
q18792	q18792.raw	Intensity	Intensity q18792	DUXAP10	REPEAT15	N	DUXAP10__REPEAT15	Y	platewell=G05; replicate=B
q18794	q18794.raw	Intensity	Intensity q18794	ADPRHL2	REPEAT15	N	ADPRHL2__REPEAT15	Y	platewell=G03; replicate=B
q18796	q18796.raw	Intensity	Intensity q18796	KLRC2	REPEAT15	N	KLRC2__REPEAT15	Y	platewell=F11; replicate=B
q18798	q18798.raw	Intensity	Intensity q18798	UFSP1	REPEAT15	N	UFSP1__REPEAT15	Y	platewell=F09; replicate=B
q18799	q18799.raw	Intensity	Intensity q18799	PPCS	REPEAT15	N	PPCS__REPEAT15	Y	platewell=F08; replicate=B
q18800	q18800.raw	Intensity	Intensity q18800	PTX3	REPEAT15	N	PTX3__REPEAT15	Y	platewell=F06; replicate=B
q18801	q18801.raw	Intensity	Intensity q18801	OR2M7	REPEAT15	N	OR2M7__REPEAT15	Y	platewell=F05; replicate=B
q18802	q18802.raw	Intensity	Intensity q18802	DPF1	REPEAT15	N	DPF1__REPEAT15	Y	platewell=F04; replicate=B
q18803	q18803.raw	Intensity	Intensity q18803	OR1M1	REPEAT15	N	OR1M1__REPEAT15	Y	platewell=F03; replicate=B
q18804	q18804.raw	Intensity	Intensity q18804	CACNG1	REPEAT15	N	CACNG1__REPEAT15	Y	platewell=F02; replicate=B
q18808	q18808.raw	Intensity	Intensity q18808	OR52K2	REPEAT15	N	OR52K2__REPEAT15	Y	platewell=E09; replicate=B
q18809	q18809.raw	Intensity	Intensity q18809	ATP5L2	REPEAT15	N	ATP5L2__REPEAT15	Y	platewell=E08; replicate=B
q18810	q18810.raw	Intensity	Intensity q18810	C6orf94	REPEAT15	N	C6orf94__REPEAT15	Y	platewell=E07; replicate=B
q18811	q18811.raw	Intensity	Intensity q18811	C11orf10	REPEAT15	N	C11orf10__REPEAT15	Y	platewell=E05; replicate=B
q18813	q18813.raw	Intensity	Intensity q18813	TCEA1	REPEAT15	N	TCEA1__REPEAT15	Y	platewell=E03; replicate=B
q18814	q18814.raw	Intensity	Intensity q18814	MAFB	REPEAT15	N	MAFB__REPEAT15	Y	platewell=E02; replicate=B
q18815	q18815.raw	Intensity	Intensity q18815	FAM27E3	REPEAT15	N	FAM27E3__REPEAT15	Y	platewell=D12; replicate=B
q18817	q18817.raw	Intensity	Intensity q18817	GMCL1L	REPEAT15	N	GMCL1L__REPEAT15	Y	platewell=D10; replicate=B
q18818	q18818.raw	Intensity	Intensity q18818	OR14I1	REPEAT15	N	OR14I1__REPEAT15	Y	platewell=D09; replicate=B
q18819	q18819.raw	Intensity	Intensity q18819	PIP5K1B	REPEAT15	N	PIP5K1B__REPEAT15	Y	platewell=D08; replicate=B
q18822	q18822.raw	Intensity	Intensity q18822	OR2T33	REPEAT15	N	OR2T33__REPEAT15	Y	platewell=D05; replicate=B
q18824	q18824.raw	Intensity	Intensity q18824	LGI1	REPEAT15	N	LGI1__REPEAT15	Y	platewell=D03; replicate=B
q18825	q18825.raw	Intensity	Intensity q18825	CTXN1	REPEAT15	N	CTXN1__REPEAT15	Y	platewell=D02; replicate=B
q18826	q18826.raw	Intensity	Intensity q18826	LIN52	REPEAT15	N	LIN52__REPEAT15	Y	platewell=C12; replicate=B
q18828	q18828.raw	Intensity	Intensity q18828	CHRNA7	REPEAT15	N	CHRNA7__REPEAT15	Y	platewell=C09; replicate=B
q18830	q18830.raw	Intensity	Intensity q18830	OR6T1	REPEAT15	N	OR6T1__REPEAT15	Y	platewell=C06; replicate=B
q18831	q18831.raw	Intensity	Intensity q18831	LMOD3	REPEAT15	N	LMOD3__REPEAT15	Y	platewell=C05; replicate=B
q18832	q18832.raw	Intensity	Intensity q18832	OR14J1	REPEAT15	N	OR14J1__REPEAT15	Y	platewell=C04; replicate=B
q18835	q18835.raw	Intensity	Intensity q18835	FAM81A	REPEAT15	N	FAM81A__REPEAT15	Y	platewell=B12; replicate=B
q18836	q18836.raw	Intensity	Intensity q18836	PRR4	REPEAT15	N	PRR4__REPEAT15	Y	platewell=B11; replicate=B
q18837	q18837.raw	Intensity	Intensity q18837	OR52B2	REPEAT15	N	OR52B2__REPEAT15	Y	platewell=B10; replicate=B
q18838	q18838.raw	Intensity	Intensity q18838	LHFPL1	REPEAT15	N	LHFPL1__REPEAT15	Y	platewell=B09; replicate=B
q18841	q18841.raw	Intensity	Intensity q18841	STARD5	REPEAT15	N	STARD5__REPEAT15	Y	platewell=B06; replicate=B
q18842	q18842.raw	Intensity	Intensity q18842	PRKY	REPEAT15	N	PRKY__REPEAT15	Y	platewell=B05; replicate=B
q18843	q18843.raw	Intensity	Intensity q18843	TMEM167B	REPEAT15	N	TMEM167B__REPEAT15	Y	platewell=B04; replicate=B
q18845	q18845.raw	Intensity	Intensity q18845	KCNIP1	REPEAT15	N	KCNIP1__REPEAT15	Y	platewell=B02; replicate=B
q18846	q18846.raw	Intensity	Intensity q18846	GPR160	REPEAT15	N	GPR160__REPEAT15	Y	platewell=A11; replicate=B
q18847	q18847.raw	Intensity	Intensity q18847	BANF2	REPEAT15	N	BANF2__REPEAT15	Y	platewell=A10; replicate=B
q18848	q18848.raw	Intensity	Intensity q18848	CCT8L2	REPEAT15	N	CCT8L2__REPEAT15	Y	platewell=A09; replicate=B
q18851	q18851.raw	Intensity	Intensity q18851	RPEL1	REPEAT15	N	RPEL1__REPEAT15	Y	platewell=A06; replicate=B
q18853	q18853.raw	Intensity	Intensity q18853	TSPAN10	REPEAT15	N	TSPAN10__REPEAT15	Y	platewell=A03; replicate=B
q18854	q18854.raw	Intensity	Intensity q18854	KRT34	REPEAT15	N	KRT34__REPEAT15	Y	platewell=A02; replicate=B
q19000	q19000.raw	Intensity	Intensity q19000	TMEM167B	REPEAT15	N	TMEM167B__REPEAT15	Y	platewell=B04; replicate=C
q19003	q19003.raw	Intensity	Intensity q19003	OR52K2	REPEAT15	N	OR52K2__REPEAT15	Y	platewell=E09; replicate=C
q3696	q3696.raw	Intensity	Intensity q3696	POLE	71PEI2	N	POLE__71PEI2	Y	platewell=B07; replicate=B
q3697	q3697.raw	Intensity	Intensity q3697	VSX1	71PEI2	N	VSX1__71PEI2	Y	platewell=B06; replicate=B
q7408	q7408.raw	Intensity	Intensity q7408	ARSG	81096	N	ARSG__81096	Y	platewell=G06; replicate=C
q7409	q7409.raw	Intensity	Intensity q7409	ARHGEF3	81096	N	ARHGEF3__81096	Y	platewell=G05; replicate=C
q7410	q7410.raw	Intensity	Intensity q7410	CYP4V2	81096	N	CYP4V2__81096	Y	platewell=G04; replicate=C
q7411	q7411.raw	Intensity	Intensity q7411	ZNF490	81096	N	ZNF490__81096	Y	platewell=G02; replicate=C
q7413	q7413.raw	Intensity	Intensity q7413	YARS	81096	N	YARS__81096	Y	platewell=H06; replicate=C
q7414	q7414.raw	Intensity	Intensity q7414	MEPE	81096	N	MEPE__81096	Y	platewell=H05; replicate=C
q7551	q7551.raw	Intensity	Intensity q7551	RAB15	81045PEI	N	RAB15__81045PEI	Y	platewell=C01; replicate=A
q7552	q7552.raw	Intensity	Intensity q7552	SOCS3	81045PEI	N	SOCS3__81045PEI	Y	platewell=C02; replicate=A
q7554	q7554.raw	Intensity	Intensity q7554	TTLL9	81045PEI	N	TTLL9__81045PEI	Y	platewell=C04; replicate=A
q7555	q7555.raw	Intensity	Intensity q7555	IFNA4	81045PEI	N	IFNA4__81045PEI	Y	platewell=C05; replicate=A
q7557	q7557.raw	Intensity	Intensity q7557	TNNI3	81045PEI	N	TNNI3__81045PEI	Y	platewell=C08; replicate=A
q7558	q7558.raw	Intensity	Intensity q7558	MOBKL2C	81045PEI	N	MOBKL2C__81045PEI	Y	platewell=C09; replicate=A
q7559	q7559.raw	Intensity	Intensity q7559	CRP	81045PEI	N	CRP__81045PEI	Y	platewell=C10; replicate=A
q7561	q7561.raw	Intensity	Intensity q7561	MAU2	81045PEI	N	MAU2__81045PEI	Y	platewell=C12; replicate=A
q7568	q7568.raw	Intensity	Intensity q7568	C10orf107	81045PEI	N	C10orf107__81045PEI	Y	platewell=D01; replicate=A
q7569	q7569.raw	Intensity	Intensity q7569	RECK	81045PEI	N	RECK__81045PEI	Y	platewell=D02; replicate=A
q7570	q7570.raw	Intensity	Intensity q7570	C16orf54	81045PEI	N	C16orf54__81045PEI	Y	platewell=D03; replicate=A
q7571	q7571.raw	Intensity	Intensity q7571	LHFPL4	81045PEI	N	LHFPL4__81045PEI	Y	platewell=D04; replicate=A
q7572	q7572.raw	Intensity	Intensity q7572	IFNA1	81045PEI	N	IFNA1__81045PEI	Y	platewell=D05; replicate=A
q7573	q7573.raw	Intensity	Intensity q7573	RABL2A	81045PEI	N	RABL2A__81045PEI	Y	platewell=D07; replicate=A
q7574	q7574.raw	Intensity	Intensity q7574	ZNF586	81045PEI	N	ZNF586__81045PEI	Y	platewell=D08; replicate=A
q7576	q7576.raw	Intensity	Intensity q7576	RWDD4	81045PEI	N	RWDD4__81045PEI	Y	platewell=D11; replicate=A
q7636	q7636.raw	Intensity	Intensity q7636	SASS6	81094	N	SASS6__81094	Y	platewell=C12; replicate=B
q7637	q7637.raw	Intensity	Intensity q7637	GCM2	81094	N	GCM2__81094	Y	platewell=C09; replicate=B
q7638	q7638.raw	Intensity	Intensity q7638	PRCC	81094	N	PRCC__81094	Y	platewell=C07; replicate=B
q7641	q7641.raw	Intensity	Intensity q7641	FGFRL1	81094	N	FGFRL1__81094	Y	platewell=C03; replicate=B
q7646	q7646.raw	Intensity	Intensity q7646	CYP2A7	81094	N	CYP2A7__81094	Y	platewell=A11; replicate=B
q7647	q7647.raw	Intensity	Intensity q7647	RFTN2	81094	N	RFTN2__81094	Y	platewell=A10; replicate=B
q7648	q7648.raw	Intensity	Intensity q7648	GDF5	81094	N	GDF5__81094	Y	platewell=A09; replicate=B
q7649	q7649.raw	Intensity	Intensity q7649	CHD2	81094	N	CHD2__81094	Y	platewell=A08; replicate=B
q7650	q7650.raw	Intensity	Intensity q7650	THUMPD3	81094	N	THUMPD3__81094	Y	platewell=A07; replicate=B
q7651	q7651.raw	Intensity	Intensity q7651	ANGPT2	81094	N	ANGPT2__81094	Y	platewell=A06; replicate=B
q7652	q7652.raw	Intensity	Intensity q7652	PLB1	81094	N	PLB1__81094	Y	platewell=A05; replicate=B
q7653	q7653.raw	Intensity	Intensity q7653	DHX30	81094	N	DHX30__81094	Y	platewell=A04; replicate=B
q7654	q7654.raw	Intensity	Intensity q7654	INTS4	81094	N	INTS4__81094	Y	platewell=A03; replicate=B
q7655	q7655.raw	Intensity	Intensity q7655	TRAF2	81094	N	TRAF2__81094	Y	platewell=A02; replicate=B
q7656	q7656.raw	Intensity	Intensity q7656	CRISPLD1	81094	N	CRISPLD1__81094	Y	platewell=A01; replicate=B
q7659	q7659.raw	Intensity	Intensity q7659	RSL1D1	81094	N	RSL1D1__81094	Y	platewell=D12; replicate=B
q7660	q7660.raw	Intensity	Intensity q7660	FSCN2	81094	N	FSCN2__81094	Y	platewell=D11; replicate=B
q7661	q7661.raw	Intensity	Intensity q7661	PRPF31	81094	N	PRPF31__81094	Y	platewell=D10; replicate=B
q7662	q7662.raw	Intensity	Intensity q7662	TBC1D22B	81094	N	TBC1D22B__81094	Y	platewell=D09; replicate=B
q7663	q7663.raw	Intensity	Intensity q7663	PRPF19	81094	N	PRPF19__81094	Y	platewell=D08; replicate=B
q7664	q7664.raw	Intensity	Intensity q7664	USP14	81094	N	USP14__81094	Y	platewell=D07; replicate=B
q7665	q7665.raw	Intensity	Intensity q7665	ATF2	81094	N	ATF2__81094	Y	platewell=D06; replicate=B
q7666	q7666.raw	Intensity	Intensity q7666	ZNF512	81094	N	ZNF512__81094	Y	platewell=D04; replicate=B
q7667	q7667.raw	Intensity	Intensity q7667	NMD3	81094	N	NMD3__81094	Y	platewell=D02; replicate=B
q7670	q7670.raw	Intensity	Intensity q7670	SMYD1	81094	N	SMYD1__81094	Y	platewell=B12; replicate=B
q7671	q7671.raw	Intensity	Intensity q7671	HHAT	81094	N	HHAT__81094	Y	platewell=B11; replicate=B
q7672	q7672.raw	Intensity	Intensity q7672	C10orf2	81094	N	C10orf2__81094	Y	platewell=B09; replicate=B
q7673	q7673.raw	Intensity	Intensity q7673	TFCP2	81094	N	TFCP2__81094	Y	platewell=B08; replicate=B
q7674	q7674.raw	Intensity	Intensity q7674	NF2	81094	N	NF2__81094	Y	platewell=B07; replicate=B
q7675	q7675.raw	Intensity	Intensity q7675	SLC24A5	81094	N	SLC24A5__81094	Y	platewell=B06; replicate=B
q7676	q7676.raw	Intensity	Intensity q7676	SHMT2	81094	N	SHMT2__81094	Y	platewell=B04; replicate=B
q7677	q7677.raw	Intensity	Intensity q7677	PDHX	81094	N	PDHX__81094	Y	platewell=B03; replicate=B
